coco_index,label,class_name,object_index,replacement_object,prior_label,image_path,mask_path,split,replacement_label
54209,0,teddy bear,0,kite,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54209.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54209.png,train,33
54213,1,cake,12,bowl,55,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54213.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54213.png,train,45
54214,1,bird,12,kite,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54214.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54214.png,train,33
54222,1,bird,9,sheep,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54222.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54222.png,train,18
54223,1,baseball glove,3,wine glass,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54223.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54223.png,train,40
54224,0,bus,2,traffic light,5,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54224.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54224.png,train,9
54225,1,fire hydrant,0,fire hydrant,10,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54225.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54225.png,train,10
54227,1,bird,0,pizza,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54227.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54227.png,train,53
54229,0,spoon,3,spoon,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54229.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54229.png,train,44
54231,1,toothbrush,0,skis,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54231.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54231.png,train,30
54233,1,truck,1,bottle,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54233.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54233.png,train,39
54234,1,orange,0,giraffe,49,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54234.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54234.png,train,23
54235,1,carrot,6,toothbrush,51,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54235.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54235.png,train,79
54236,1,broccoli,2,sheep,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54236.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54236.png,train,18
54237,1,motorcycle,2,spoon,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54237.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54237.png,train,44
54238,1,microwave,1,cat,68,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54238.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54238.png,train,15
54240,1,skis,1,toothbrush,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54240.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54240.png,train,79
54241,1,couch,1,toothbrush,57,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54241.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54241.png,train,79
54242,0,train,0,cake,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54242.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54242.png,train,55
54243,1,giraffe,0,scissors,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54243.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54243.png,train,76
54244,1,train,0,horse,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54244.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54244.png,train,17
54245,0,parking meter,1,cake,12,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54245.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54245.png,train,55
54247,1,bed,0,cow,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54247.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54247.png,train,19
54248,0,hot dog,15,bird,52,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54248.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54248.png,train,14
54251,0,cat,0,mouse,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54251.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54251.png,train,64
54252,1,dog,0,toaster,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54252.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54252.png,train,70
54253,1,surfboard,1,train,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54253.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54253.png,train,6
54254,1,bear,0,sheep,21,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54254.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54254.png,train,18
54256,1,train,0,toilet,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54256.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54256.png,train,61
54257,1,book,9,cow,73,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54257.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54257.png,train,19
54259,1,giraffe,2,tie,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54259.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54259.png,train,27
54260,1,cat,0,toothbrush,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54260.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54260.png,train,79
54262,1,cat,0,bear,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54262.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54262.png,train,21
54264,0,spoon,1,hot dog,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54264.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54264.png,train,52
54265,0,skis,2,apple,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54265.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54265.png,train,47
54266,1,person,1,car,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54266.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54266.png,train,2
54267,1,train,4,teddy bear,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54267.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54267.png,train,77
54268,1,kite,12,truck,33,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54268.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54268.png,train,7
54270,1,zebra,6,suitcase,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54270.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54270.png,train,28
54271,1,traffic light,16,knife,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54271.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54271.png,train,43
54272,1,banana,12,person,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54272.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54272.png,train,0
54276,1,bird,7,umbrella,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54276.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54276.png,train,25
54277,1,knife,1,knife,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54277.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54277.png,train,43
54278,0,boat,0,boat,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54278.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54278.png,train,8
54280,0,suitcase,4,bottle,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54280.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54280.png,train,39
54284,1,clock,0,frisbee,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54284.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54284.png,train,29
54286,1,truck,1,backpack,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54286.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54286.png,train,24
54287,1,broccoli,0,baseball bat,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54287.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54287.png,train,34
54288,1,snowboard,3,suitcase,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54288.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54288.png,train,28
54289,1,cat,1,donut,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54289.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54289.png,train,54
54290,0,couch,2,potted plant,57,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54290.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54290.png,train,58
54291,1,pizza,3,umbrella,53,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54291.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54291.png,train,25
54292,1,banana,10,horse,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54292.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54292.png,train,17
54298,0,dog,0,sports ball,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54298.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54298.png,train,32
54299,1,laptop,7,fork,63,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54299.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54299.png,train,42
54300,1,traffic light,0,potted plant,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54300.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54300.png,train,58
54303,1,kite,7,skateboard,33,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54303.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54303.png,train,36
54304,1,person,14,book,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54304.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54304.png,train,73
54305,1,snowboard,1,bus,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54305.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54305.png,train,5
54306,1,traffic light,0,truck,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54306.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54306.png,train,7
54307,0,bowl,0,sink,45,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54307.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54307.png,train,71
54309,1,bird,1,cake,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54309.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54309.png,train,55
54310,1,orange,4,airplane,49,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54310.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54310.png,train,4
54311,1,motorcycle,0,umbrella,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54311.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54311.png,train,25
54313,1,person,2,baseball glove,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54313.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54313.png,train,35
54314,1,mouse,2,skateboard,64,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54314.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54314.png,train,36
54315,1,tv,0,suitcase,62,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54315.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54315.png,train,28
54316,1,motorcycle,9,cow,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54316.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54316.png,train,19
54317,1,suitcase,0,clock,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54317.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54317.png,train,74
54321,1,baseball glove,2,suitcase,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54321.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54321.png,train,28
54322,1,book,4,traffic light,73,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54322.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54322.png,train,9
54323,1,baseball glove,7,couch,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54323.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54323.png,train,57
54325,1,banana,2,sheep,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54325.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54325.png,train,18
54327,1,giraffe,10,knife,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54327.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54327.png,train,43
54328,1,zebra,0,surfboard,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54328.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54328.png,train,37
54329,0,banana,0,clock,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54329.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54329.png,train,74
54331,1,person,1,carrot,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54331.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54331.png,train,51
54332,0,handbag,3,potted plant,26,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54332.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54332.png,train,58
54333,1,teddy bear,0,stop sign,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54333.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54333.png,train,11
54334,1,remote,1,baseball glove,65,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54334.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54334.png,train,35
54335,1,mouse,3,toothbrush,64,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54335.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54335.png,train,79
54337,0,scissors,2,book,76,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54337.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54337.png,train,73
54340,1,cell phone,0,surfboard,67,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54340.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54340.png,train,37
54341,0,chair,14,potted plant,56,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54341.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54341.png,train,58
54342,0,giraffe,0,bench,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54342.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54342.png,train,13
54343,1,person,2,skateboard,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54343.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54343.png,train,36
54344,1,dog,0,train,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54344.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54344.png,train,6
54346,1,backpack,2,bottle,24,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54346.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54346.png,train,39
54347,1,giraffe,4,banana,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54347.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54347.png,train,46
54348,1,stop sign,2,bowl,11,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54348.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54348.png,train,45
54349,1,dog,0,car,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54349.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54349.png,train,2
54350,1,book,4,truck,73,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54350.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54350.png,train,7
54351,1,person,3,tv,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54351.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54351.png,train,62
54352,1,bowl,2,bed,45,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54352.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54352.png,train,59
54353,0,motorcycle,1,fork,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54353.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54353.png,train,42
54354,1,cup,7,hot dog,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54354.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54354.png,train,52
54355,0,chair,2,cat,56,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54355.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54355.png,train,15
54356,0,elephant,0,potted plant,20,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54356.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54356.png,train,58
54357,1,hot dog,3,bear,52,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54357.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54357.png,train,21
54358,1,boat,1,fork,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54358.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54358.png,train,42
54360,1,teddy bear,2,toilet,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54360.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54360.png,train,61
54362,1,bed,5,banana,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54362.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54362.png,train,46
54363,1,snowboard,1,carrot,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54363.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54363.png,train,51
54364,1,tv,0,refrigerator,62,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54364.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54364.png,train,72
54365,1,airplane,0,skateboard,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54365.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54365.png,train,36
54366,0,sheep,3,orange,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54366.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54366.png,train,49
54367,1,boat,1,banana,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54367.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54367.png,train,46
54368,1,backpack,9,cow,24,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54368.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54368.png,train,19
54370,1,horse,15,tv,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54370.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54370.png,train,62
54371,1,person,0,backpack,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54371.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54371.png,train,24
54372,1,toothbrush,0,oven,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54372.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54372.png,train,69
54373,1,motorcycle,0,spoon,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54373.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54373.png,train,44
54374,1,cat,0,snowboard,15,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54374.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54374.png,train,31
54378,1,spoon,3,teddy bear,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54378.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54378.png,train,77
54379,0,sink,4,cell phone,71,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54379.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54379.png,train,67
54380,1,train,0,wine glass,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54380.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54380.png,train,40
54381,0,zebra,0,bird,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54381.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54381.png,train,14
54382,1,teddy bear,0,umbrella,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54382.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54382.png,train,25
54383,1,surfboard,3,umbrella,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54383.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54383.png,train,25
54384,1,keyboard,2,microwave,66,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54384.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54384.png,train,68
54385,1,surfboard,2,cup,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54385.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54385.png,train,41
54386,1,skateboard,1,donut,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54386.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54386.png,train,54
54388,0,airplane,0,kite,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54388.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54388.png,train,33
54389,1,knife,15,microwave,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54389.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54389.png,train,68
54391,0,knife,6,apple,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54391.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54391.png,train,47
54392,1,bed,1,broccoli,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54392.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54392.png,train,50
54393,0,bed,0,keyboard,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54393.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54393.png,train,66
54394,1,zebra,1,skateboard,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54394.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54394.png,train,36
54396,1,oven,1,fire hydrant,69,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54396.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54396.png,train,10
54398,1,car,3,sports ball,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54398.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54398.png,train,32
54400,1,motorcycle,0,sink,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54400.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54400.png,train,71
54401,1,hot dog,3,scissors,52,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54401.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54401.png,train,76
54402,1,traffic light,0,tennis racket,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54402.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54402.png,train,38
54403,1,bus,2,backpack,5,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54403.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54403.png,train,24
54404,1,parking meter,8,baseball glove,12,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54404.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54404.png,train,35
54406,1,bowl,0,bicycle,45,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54406.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54406.png,train,1
54407,1,sports ball,0,car,32,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54407.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54407.png,train,2
54410,1,truck,15,bench,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54410.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54410.png,train,13
54411,1,sheep,4,sports ball,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54411.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54411.png,train,32
54412,0,fork,1,fork,42,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54412.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54412.png,train,42
54413,1,bed,0,snowboard,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54413.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54413.png,train,31
54414,1,broccoli,3,toilet,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54414.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54414.png,train,61
54415,0,sheep,1,horse,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54415.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54415.png,train,17
54416,1,stop sign,0,horse,11,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/54416.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/54416.png,train,17
